# BUSCO version is: 5.5.0 
# The lineage dataset is: enterobacterales_odb10 (Creation date: 2024-01-08, number of genomes: 212, number of BUSCOs: 440)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
92695at91347	Complete	4975	6313	6693	-	150.9	105	https://v10-1.orthodb.org/?query=92695at91347	Holo-
92896at91347	Complete	4901	103097	103498	+	148.2	97	https://v10-1.orthodb.org/?query=92896at91347	Ribosome-binding factor A
92978at91347	Complete	4450	5167	5424	+	126.0	66	https://v10-1.orthodb.org/?query=92978at91347	Phosphotransferase system, HPr histidine phosphorylation site
93271at91347	Complete	4929	1144	1389	-	120.7	64	https://v10-1.orthodb.org/?query=93271at91347	TusA-like domain
93345at91347	Complete	4965	23531	24085	-	222.3	144	https://v10-1.orthodb.org/?query=93345at91347	NADH:ubiquinone oxidoreductase subunit J
93508at91347	Complete	5021	67260	67535	+	136.1	76	https://v10-1.orthodb.org/?query=93508at91347	DNA-directed RNA polymerase subunit omega
93644at91347	Complete	5031	20765	21001	-	126.4	67	https://v10-1.orthodb.org/?query=93644at91347	Acyl carrier protein
93833at91347	Complete	4879	88135	88362	+	149.5	68	https://v10-1.orthodb.org/?query=93833at91347	Ribosomal protein S18
93912at91347	Complete	4901	104591	104860	+	146.1	77	https://v10-1.orthodb.org/?query=93912at91347	Ribosomal protein S15
94338at91347	Complete	5023	7079	7327	+	134.8	69	https://v10-1.orthodb.org/?query=94338at91347	Ribosomal protein S16
94367at91347	Complete	5033	34458	34643	-	108.9	45	https://v10-1.orthodb.org/?query=94367at91347	carbon storage regulator
94802at91347	Complete	5051	4489	4776	-	96.1	78	https://v10-1.orthodb.org/?query=94802at91347	Protein TusB
94841at91347	Complete	5021	47654	47821	-	108.0	50	https://v10-1.orthodb.org/?query=94841at91347	Ribosomal protein L33
95161at91347	Complete	5076	30514	30879	-	157.0	102	https://v10-1.orthodb.org/?query=95161at91347	Ribosomal protein L7/L12
95313at91347	Complete	4962	3982	4299	+	151.5	89	https://v10-1.orthodb.org/?query=95313at91347	Cell division protein FtsB
95359at91347	Complete	4987	20413	20652	+	139.0	61	https://v10-1.orthodb.org/?query=95359at91347	ATP synthase subunit c
95497at91347	Complete	5076	33697	34080	-	138.1	103	https://v10-1.orthodb.org/?query=95497at91347	Protein translocase subunit SecE
95703at91347	Complete	5031	25212	25385	-	105.5	48	https://v10-1.orthodb.org/?query=95703at91347	Zinc-binding ribosomal protein
95873at91347	Complete	4965	23232	23534	-	149.7	92	https://v10-1.orthodb.org/?query=95873at91347	NADH-quinone oxidoreductase subunit K
96165at91347	Missing
96177at91347	Complete	4970	30271	30468	+	100.9	50	https://v10-1.orthodb.org/?query=96177at91347	Ribosomal protein L35
96727at91347	Complete	5052	7261	7452	+	106.2	47	https://v10-1.orthodb.org/?query=96727at91347	Ribosomal protein L29/L35
96867at91347	Missing
