# BUSCO version is: 5.5.0 
# The lineage dataset is: enterobacterales_odb10 (Creation date: 2024-01-08, number of genomes: 212, number of BUSCOs: 440)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
76438at91347	Complete	NODE_2_length_391047_cov_19.755511	313429	313929	-	269.6	144	https://v10-1.orthodb.org/?query=76438at91347	NADH-quinone oxidoreductase subunit E
76441at91347	Complete	NODE_5_length_245832_cov_18.562804	71850	72494	-	279.9	179	https://v10-1.orthodb.org/?query=76441at91347	Adenylate kinase
76920at91347	Complete	NODE_4_length_362292_cov_18.613426	78889	79344	+	234.0	127	https://v10-1.orthodb.org/?query=76920at91347	Zinc finger, DksA/TraR C4-type
77060at91347	Complete	NODE_20_length_103426_cov_23.729925	8706	9446	+	365.4	206	https://v10-1.orthodb.org/?query=77060at91347	DNA polymerase III subunit epsilon
77071at91347	Complete	NODE_5_length_245832_cov_18.562804	45651	46373	+	341.8	214	https://v10-1.orthodb.org/?query=77071at91347	UDP-2,3-diacylglucosamine diphosphatase
77165at91347	Complete	NODE_2_length_391047_cov_19.755511	74992	75591	+	272.4	167	https://v10-1.orthodb.org/?query=77165at91347	Phosphoribosyl-AMP cyclohydrolase domain
77286at91347	Complete	NODE_3_length_371046_cov_18.530575	2463	2933	-	262.2	137	https://v10-1.orthodb.org/?query=77286at91347	Ribosomal protein S7 domain
77379at91347	Complete	NODE_34_length_34393_cov_18.824950	3094	3591	+	217.3	143	https://v10-1.orthodb.org/?query=77379at91347	Ribosomal protein L10
77687at91347	Complete	NODE_4_length_362292_cov_18.613426	30429	30986	-	266.7	170	https://v10-1.orthodb.org/?query=77687at91347	Ribosome-recycling factor
77782at91347	Complete	NODE_22_length_94244_cov_19.699821	58607	59137	-	260.8	143	https://v10-1.orthodb.org/?query=77782at91347	ATP-dependent protease subunit HslV
78274at91347	Complete	NODE_3_length_371046_cov_18.530575	115775	116371	+	189.5	144	https://v10-1.orthodb.org/?query=78274at91347	16S rRNA (guanine(966)-N(2))-methyltransferase
78429at91347	Complete	NODE_18_length_127507_cov_21.938837	14932	15633	+	334.3	205	https://v10-1.orthodb.org/?query=78429at91347	Pyridoxal phosphate homeostasis protein
78566at91347	Complete	NODE_3_length_371046_cov_18.530575	283131	283610	+	241.0	141	https://v10-1.orthodb.org/?query=78566at91347	pantetheine-phosphate adenylyltransferase
78786at91347	Complete	NODE_22_length_94244_cov_19.699821	7906	8538	-	268.0	171	https://v10-1.orthodb.org/?query=78786at91347	GTP binding domain
78998at91347	Complete	NODE_36_length_26222_cov_25.452209	7017	7388	+	203.6	108	https://v10-1.orthodb.org/?query=78998at91347	Ribosomal protein L14P
79018at91347	Complete	NODE_3_length_371046_cov_18.530575	287415	287873	+	184.0	124	https://v10-1.orthodb.org/?query=79018at91347	Deoxyuridine 5'-triphosphate nucleotidohydrolase
79257at91347	Complete	NODE_24_length_82793_cov_16.880446	68923	69402	+	240.4	144	https://v10-1.orthodb.org/?query=79257at91347	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
79300at91347	Complete	NODE_12_length_172642_cov_15.782778	146004	146513	-	273.8	151	https://v10-1.orthodb.org/?query=79300at91347	tRNA-specific adenosine deaminase
79384at91347	Complete	NODE_13_length_168725_cov_21.080155	127718	128284	-	238.7	161	https://v10-1.orthodb.org/?query=79384at91347	Elongation factor P
79395at91347	Complete	NODE_26_length_76564_cov_16.505262	31868	32509	-	270.1	169	https://v10-1.orthodb.org/?query=79395at91347	Thymidylate kinase
80037at91347	Missing
80129at91347	Complete	NODE_6_length_224352_cov_18.666855	71030	71773	+	242.7	219	https://v10-1.orthodb.org/?query=80129at91347	Uncharacterised protein family UPF0259
80271at91347	Complete	NODE_11_length_174078_cov_17.257407	61343	62038	-	237.7	177	https://v10-1.orthodb.org/?query=80271at91347	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
80419at91347	Complete	NODE_5_length_245832_cov_18.562804	165527	165997	-	207.9	132	https://v10-1.orthodb.org/?query=80419at91347	6,7-dimethyl-8-ribityllumazine synthase
80524at91347	Complete	NODE_9_length_193741_cov_18.504183	188096	188833	-	321.1	215	https://v10-1.orthodb.org/?query=80524at91347	Outer membrane protein assembly factor BamD
80874at91347	Duplicated	NODE_36_length_26222_cov_25.452209	8621	9013	+	246.3	129	https://v10-1.orthodb.org/?query=80874at91347	Ribosomal protein S14
80874at91347	Duplicated	NODE_36_length_26222_cov_25.452209	8282	8587	+	231.6	100	https://v10-1.orthodb.org/?query=80874at91347	Ribosomal protein S14
80956at91347	Complete	NODE_36_length_26222_cov_25.452209	2882	3487	+	284.2	167	https://v10-1.orthodb.org/?query=80956at91347	50S ribosomal protein L4
80958at91347	Complete	NODE_19_length_114059_cov_20.720596	64600	64992	-	213.9	115	https://v10-1.orthodb.org/?query=80958at91347	Ribosomal protein S5 domain 2-type fold
80962at91347	Complete	NODE_13_length_168725_cov_21.080155	80995	81444	-	197.8	125	https://v10-1.orthodb.org/?query=80962at91347	Ribosomal protein L9
80995at91347	Complete	NODE_3_length_371046_cov_18.530575	3030	3404	-	228.1	110	https://v10-1.orthodb.org/?query=80995at91347	Ribosomal protein S12, bacterial-type
81099at91347	Complete	NODE_20_length_103426_cov_23.729925	14954	15535	+	322.0	173	https://v10-1.orthodb.org/?query=81099at91347	Phosphoheptose isomerase
81206at91347	Fragmented	NODE_2_length_391047_cov_19.755511	316517	316876	-	176.9	94	https://v10-1.orthodb.org/?query=81206at91347	NADH-quinone oxidoreductase subunit A
81317at91347	Complete	NODE_25_length_77460_cov_18.623121	72445	73020	+	270.1	170	https://v10-1.orthodb.org/?query=81317at91347	BON domain
81647at91347	Complete	NODE_17_length_146373_cov_17.419007	64910	65239	+	141.6	80	https://v10-1.orthodb.org/?query=81647at91347	Sulfurtransferase
81712at91347	Complete	NODE_21_length_100685_cov_19.804688	79315	79785	-	193.9	138	https://v10-1.orthodb.org/?query=81712at91347	ATP synthase subunit b
81834at91347	Complete	NODE_36_length_26222_cov_25.452209	5996	6406	+	250.6	125	https://v10-1.orthodb.org/?query=81834at91347	Ribosomal protein L16
82202at91347	Complete	NODE_20_length_103426_cov_23.729925	8183	8650	-	206.7	120	https://v10-1.orthodb.org/?query=82202at91347	Ribonuclease H
82289at91347	Complete	NODE_4_length_362292_cov_18.613426	45728	46072	-	161.5	96	https://v10-1.orthodb.org/?query=82289at91347	Iron-sulfur cluster insertion protein ErpA
82522at91347	Complete	NODE_36_length_26222_cov_25.452209	12697	13053	+	191.0	106	https://v10-1.orthodb.org/?query=82522at91347	Ribosomal protein S13
82918at91347	Complete	NODE_7_length_201135_cov_19.102095	189914	190243	+	174.8	94	https://v10-1.orthodb.org/?query=82918at91347	Cell division protein ZapA
83088at91347	Complete	NODE_34_length_34393_cov_18.824950	1544	1972	+	193.8	116	https://v10-1.orthodb.org/?query=83088at91347	Ribosomal protein L11, C-terminal
83425at91347	Complete	NODE_36_length_26222_cov_25.452209	15169	15555	+	220.0	114	https://v10-1.orthodb.org/?query=83425at91347	Ribosomal protein L17
83959at91347	Complete	NODE_36_length_26222_cov_25.452209	1898	2209	+	217.8	98	https://v10-1.orthodb.org/?query=83959at91347	Ribosomal protein S10
84085at91347	Complete	NODE_36_length_26222_cov_25.452209	7399	7713	+	156.7	92	https://v10-1.orthodb.org/?query=84085at91347	Ribosomal protein L24
84147at91347	Complete	NODE_26_length_76564_cov_16.505262	27714	28070	-	167.4	98	https://v10-1.orthodb.org/?query=84147at91347	HIT-like domain
84552at91347	Complete	NODE_4_length_362292_cov_18.613426	212758	213258	-	249.9	162	https://v10-1.orthodb.org/?query=84552at91347	signal peptidase II
84827at91347	Complete	NODE_21_length_100685_cov_19.804688	74450	74869	-	178.1	111	https://v10-1.orthodb.org/?query=84827at91347	ATP synthase delta/epsilon subunit, C-terminal domain
84909at91347	Complete	NODE_18_length_127507_cov_21.938837	24791	25066	+	136.4	77	https://v10-1.orthodb.org/?query=84909at91347	Fe(2+)-trafficking protein
84924at91347	Complete	NODE_17_length_146373_cov_17.419007	68379	68696	+	142.3	85	https://v10-1.orthodb.org/?query=84924at91347	Hemimethylated DNA-binding domain
84938at91347	Complete	NODE_18_length_127507_cov_21.938837	98613	98996	-	162.1	105	https://v10-1.orthodb.org/?query=84938at91347	7,8-dihydroneopterin aldolase
84972at91347	Complete	NODE_5_length_245832_cov_18.562804	135692	136006	-	125.2	89	https://v10-1.orthodb.org/?query=84972at91347	BolA protein
85582at91347	Complete	NODE_2_length_391047_cov_19.755511	231228	231512	+	86.5	74	https://v10-1.orthodb.org/?query=85582at91347	Ribosomal protein L25
85777at91347	Complete	NODE_17_length_146373_cov_17.419007	131062	131349	-	134.3	76	https://v10-1.orthodb.org/?query=85777at91347	Integration host factor subunit beta
85931at91347	Complete	NODE_36_length_26222_cov_25.452209	4935	5267	+	159.8	87	https://v10-1.orthodb.org/?query=85931at91347	Ribosomal protein L22/L17
86613at91347	Complete	NODE_19_length_114059_cov_20.720596	101376	101843	+	193.2	127	https://v10-1.orthodb.org/?query=86613at91347	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
86761at91347	Complete	NODE_36_length_26222_cov_25.452209	4642	4920	+	192.1	88	https://v10-1.orthodb.org/?query=86761at91347	Ribosomal protein S19, bacterial-type
86762at91347	Complete	NODE_3_length_371046_cov_18.530575	261569	262000	-	125.8	107	https://v10-1.orthodb.org/?query=86762at91347	Rhodanese-like domain
87018at91347	Complete	NODE_3_length_371046_cov_18.530575	3824	4183	-	152.8	105	https://v10-1.orthodb.org/?query=87018at91347	Protein TusC
87137at91347	Complete	NODE_14_length_164446_cov_17.477931	77249	77512	-	155.7	84	https://v10-1.orthodb.org/?query=87137at91347	Uncharacterised protein family UPF0250
87428at91347	Complete	NODE_9_length_193741_cov_18.504183	178017	178364	+	151.3	83	https://v10-1.orthodb.org/?query=87428at91347	Ribosomal protein L19
87550at91347	Complete	NODE_14_length_164446_cov_17.477931	100656	101129	-	178.4	126	https://v10-1.orthodb.org/?query=87550at91347	Endoribonuclease YbeY
87655at91347	Complete	NODE_3_length_371046_cov_18.530575	4183	4569	-	144.1	102	https://v10-1.orthodb.org/?query=87655at91347	Sulfurtransferase TusD
87813at91347	Complete	NODE_5_length_245832_cov_18.562804	173644	173976	-	149.5	85	https://v10-1.orthodb.org/?query=87813at91347	Preprotein translocase subunit YajC
87971at91347	Complete	NODE_13_length_168725_cov_21.080155	142829	143122	-	165.5	88	https://v10-1.orthodb.org/?query=87971at91347	GroES chaperonin family
87977at91347	Complete	NODE_36_length_26222_cov_25.452209	3484	3786	+	148.6	87	https://v10-1.orthodb.org/?query=87977at91347	Ribosomal protein L25/L23
88237at91347	Complete	NODE_13_length_168725_cov_21.080155	82038	82433	-	187.8	103	https://v10-1.orthodb.org/?query=88237at91347	Ribosomal protein S6
88329at91347	Complete	NODE_9_length_193741_cov_18.504183	171768	172358	+	210.1	167	https://v10-1.orthodb.org/?query=88329at91347	Protein GrpE
88478at91347	Complete	NODE_19_length_114059_cov_20.720596	31836	32147	-	141.8	87	https://v10-1.orthodb.org/?query=88478at91347	Ribosomal protein L21
88640at91347	Complete	NODE_29_length_62724_cov_18.210321	40468	40815	+	184.4	95	https://v10-1.orthodb.org/?query=88640at91347	Glutaredoxin
88866at91347	Complete	NODE_16_length_157941_cov_15.491664	127451	127807	-	187.4	99	https://v10-1.orthodb.org/?query=88866at91347	Ribosomal protein L20
89583at91347	Complete	NODE_36_length_26222_cov_25.452209	6597	6851	+	147.9	72	https://v10-1.orthodb.org/?query=89583at91347	Ribosomal protein S17/S11
89704at91347	Complete	NODE_36_length_26222_cov_25.452209	10627	11061	+	265.3	143	https://v10-1.orthodb.org/?query=89704at91347	Ribosomal protein L15
90110at91347	Complete	NODE_19_length_114059_cov_20.720596	35218	35472	-	117.2	68	https://v10-1.orthodb.org/?query=90110at91347	BolA protein
90168at91347	Complete	NODE_11_length_174078_cov_17.257407	57288	57557	+	130.5	75	https://v10-1.orthodb.org/?query=90168at91347	Cell division topological specificity factor
90346at91347	Complete	NODE_22_length_94244_cov_19.699821	63918	64130	+	137.1	64	https://v10-1.orthodb.org/?query=90346at91347	Ribosomal protein L31
90433at91347	Complete	NODE_18_length_127507_cov_21.938837	12464	12880	+	193.0	124	https://v10-1.orthodb.org/?query=90433at91347	YqgF/RNase H-like domain
90666at91347	Complete	NODE_4_length_362292_cov_18.613426	22700	23185	-	185.9	140	https://v10-1.orthodb.org/?query=90666at91347	Chaperone protein Skp
90759at91347	Complete	NODE_16_length_157941_cov_15.491664	123454	123753	-	181.0	90	https://v10-1.orthodb.org/?query=90759at91347	Integration host factor subunit alpha
91012at91347	Complete	NODE_8_length_195173_cov_17.201362	177622	177840	-	134.0	58	https://v10-1.orthodb.org/?query=91012at91347	RNA-binding domain, S1
91468at91347	Complete	NODE_5_length_245832_cov_18.562804	75308	75640	-	131.5	77	https://v10-1.orthodb.org/?query=91468at91347	Nucleoid-associated protein YbaB/EbfC family
91936at91347	Complete	NODE_5_length_245832_cov_18.562804	142445	142774	+	139.6	91	https://v10-1.orthodb.org/?query=91936at91347	cytochrome o ubiquinol oxidase subunit IV
91994at91347	Complete	NODE_21_length_100685_cov_19.804688	51043	51369	+	119.6	82	https://v10-1.orthodb.org/?query=91994at91347	Ribonuclease P
92123at91347	Missing
92226at91347	Complete	NODE_3_length_371046_cov_18.530575	284932	285168	-	139.8	64	https://v10-1.orthodb.org/?query=92226at91347	Ribosomal protein L28/L24
92241at91347	Complete	NODE_19_length_114059_cov_20.720596	31558	31815	-	147.4	73	https://v10-1.orthodb.org/?query=92241at91347	Ribosomal protein L27
92685at91347	Complete	NODE_18_length_127507_cov_21.938837	108126	108341	+	135.8	58	https://v10-1.orthodb.org/?query=92685at91347	Ribosomal protein S21
92695at91347	Complete	NODE_12_length_172642_cov_15.782778	148603	148983	-	150.9	105	https://v10-1.orthodb.org/?query=92695at91347	Holo-
92896at91347	Complete	NODE_19_length_114059_cov_20.720596	11546	11947	-	148.2	97	https://v10-1.orthodb.org/?query=92896at91347	Ribosome-binding factor A
92978at91347	Complete	NODE_12_length_172642_cov_15.782778	8023	8280	+	126.0	66	https://v10-1.orthodb.org/?query=92978at91347	Phosphotransferase system, HPr histidine phosphorylation site
93271at91347	Complete	NODE_3_length_371046_cov_18.530575	120393	120638	-	120.7	64	https://v10-1.orthodb.org/?query=93271at91347	TusA-like domain
93345at91347	Complete	NODE_2_length_391047_cov_19.755511	307239	307793	-	222.3	144	https://v10-1.orthodb.org/?query=93345at91347	NADH:ubiquinone oxidoreductase subunit J
93508at91347	Complete	NODE_3_length_371046_cov_18.530575	304350	304625	+	136.1	76	https://v10-1.orthodb.org/?query=93508at91347	DNA-directed RNA polymerase subunit omega
93644at91347	Complete	NODE_26_length_76564_cov_16.505262	35789	36025	-	126.4	67	https://v10-1.orthodb.org/?query=93644at91347	Acyl carrier protein
93833at91347	Complete	NODE_13_length_168725_cov_21.080155	81486	81713	-	149.5	68	https://v10-1.orthodb.org/?query=93833at91347	Ribosomal protein S18
93912at91347	Complete	NODE_19_length_114059_cov_20.720596	10184	10453	-	146.1	77	https://v10-1.orthodb.org/?query=93912at91347	Ribosomal protein S15
94338at91347	Complete	NODE_9_length_193741_cov_18.504183	176363	176611	+	134.8	69	https://v10-1.orthodb.org/?query=94338at91347	Ribosomal protein S16
94367at91347	Complete	NODE_9_length_193741_cov_18.504183	68603	68788	+	108.9	45	https://v10-1.orthodb.org/?query=94367at91347	carbon storage regulator
94802at91347	Complete	NODE_3_length_371046_cov_18.530575	3529	3816	-	96.1	78	https://v10-1.orthodb.org/?query=94802at91347	Protein TusB
94841at91347	Complete	NODE_3_length_371046_cov_18.530575	284744	284911	-	108.0	50	https://v10-1.orthodb.org/?query=94841at91347	Ribosomal protein L33
95161at91347	Complete	NODE_34_length_34393_cov_18.824950	3658	4023	+	157.0	102	https://v10-1.orthodb.org/?query=95161at91347	Ribosomal protein L7/L12
95313at91347	Complete	NODE_24_length_82793_cov_16.880446	67876	68193	+	151.5	89	https://v10-1.orthodb.org/?query=95313at91347	Cell division protein FtsB
95359at91347	Complete	NODE_21_length_100685_cov_19.804688	79836	80075	-	139.0	61	https://v10-1.orthodb.org/?query=95359at91347	ATP synthase subunit c
95497at91347	Complete	NODE_34_length_34393_cov_18.824950	457	840	+	138.1	103	https://v10-1.orthodb.org/?query=95497at91347	Protein translocase subunit SecE
95703at91347	Complete	NODE_26_length_76564_cov_16.505262	40236	40409	-	105.5	48	https://v10-1.orthodb.org/?query=95703at91347	Zinc-binding ribosomal protein
95873at91347	Complete	NODE_2_length_391047_cov_19.755511	306940	307242	-	149.7	92	https://v10-1.orthodb.org/?query=95873at91347	NADH-quinone oxidoreductase subunit K
96165at91347	Missing
96177at91347	Complete	NODE_16_length_157941_cov_15.491664	127858	128055	-	100.9	50	https://v10-1.orthodb.org/?query=96177at91347	Ribosomal protein L35
96727at91347	Complete	NODE_36_length_26222_cov_25.452209	6406	6597	+	106.2	47	https://v10-1.orthodb.org/?query=96727at91347	Ribosomal protein L29/L35
96867at91347	Missing
